instrument_name,tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,expiration_timestamp,creation_timestamp,instrument_id,base_currency,contract_size,tick_size,instrument_type,taker_commission,maker_commission,strike,is_active,kind,rfq,price_index,creation_date,expiration_date,Date,Time
ETH-22FEB24-2700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294299,ETH,1,0.0001,2700,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2750-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294300,ETH,1,0.0001,2750,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2750-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294301,ETH,1,0.0001,2750,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2775-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294302,ETH,1,0.0001,2775,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2775-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294303,ETH,1,0.0001,2775,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294304,ETH,1,0.0001,2800,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294305,ETH,1,0.0001,2800,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2825-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294306,ETH,1,0.0001,2825,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2825-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294307,ETH,1,0.0001,2825,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2850-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294308,ETH,1,0.0001,2850,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2850-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294309,ETH,1,0.0001,2850,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2875-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294310,ETH,1,0.0001,2875,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2875-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294311,ETH,1,0.0001,2875,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294312,ETH,1,0.0001,2900,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294313,ETH,1,0.0001,2900,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2925-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294314,ETH,1,0.0001,2925,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2925-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294315,ETH,1,0.0001,2925,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2950-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294316,ETH,1,0.0001,2950,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2950-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294317,ETH,1,0.0001,2950,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2975-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294318,ETH,1,0.0001,2975,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-2975-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294319,ETH,1,0.0001,2975,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294320,ETH,1,0.0001,3000,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294321,ETH,1,0.0001,3000,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3025-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294322,ETH,1,0.0001,3025,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3025-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294323,ETH,1,0.0001,3025,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3050-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294324,ETH,1,0.0001,3050,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3050-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294325,ETH,1,0.0001,3050,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3075-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294326,ETH,1,0.0001,3075,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3075-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294327,ETH,1,0.0001,3075,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294328,ETH,1,0.0001,3100,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294329,ETH,1,0.0001,3100,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3125-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294330,ETH,1,0.0001,3125,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3125-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294331,ETH,1,0.0001,3125,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3150-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294332,ETH,1,0.0001,3150,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3150-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294333,ETH,1,0.0001,3150,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3175-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294334,ETH,1,0.0001,3175,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3175-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294335,ETH,1,0.0001,3175,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294336,ETH,1,0.0001,3200,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294337,ETH,1,0.0001,3200,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3250-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294338,ETH,1,0.0001,3250,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3250-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294339,ETH,1,0.0001,3250,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294340,ETH,1,0.0001,3300,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294341,ETH,1,0.0001,3300,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3350-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294342,ETH,1,0.0001,3350,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3350-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294343,ETH,1,0.0001,3350,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294344,ETH,1,0.0001,3400,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294345,ETH,1,0.0001,3400,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3450-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294346,ETH,1,0.0001,3450,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3450-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294347,ETH,1,0.0001,3450,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294348,ETH,1,0.0001,3500,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294349,ETH,1,0.0001,3500,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3550-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,call,1.70833E+12,294350,ETH,1,0.0001,3550,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-22FEB24-3550-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,day,ETH,0.0001,250,0.0003,put,1.70833E+12,294351,ETH,1,0.0001,3550,TRUE,1.70859E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,19/2/2024 8:00,22/2/2024 8:00,,
ETH-23FEB24-800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278727,ETH,1,0.0001,800,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278728,ETH,1,0.0001,800,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278729,ETH,1,0.0001,900,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278730,ETH,1,0.0001,900,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278731,ETH,1,0.0001,1000,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278732,ETH,1,0.0001,1000,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278733,ETH,1,0.0001,1100,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278734,ETH,1,0.0001,1100,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278735,ETH,1,0.0001,1200,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278736,ETH,1,0.0001,1200,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278737,ETH,1,0.0001,1300,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278738,ETH,1,0.0001,1300,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278739,ETH,1,0.0001,1400,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278740,ETH,1,0.0001,1400,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278741,ETH,1,0.0001,1500,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278742,ETH,1,0.0001,1500,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278743,ETH,1,0.0001,1600,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278744,ETH,1,0.0001,1600,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278745,ETH,1,0.0001,1700,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278746,ETH,1,0.0001,1700,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278747,ETH,1,0.0001,1800,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278748,ETH,1,0.0001,1800,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278749,ETH,1,0.0001,1900,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-1900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278750,ETH,1,0.0001,1900,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278751,ETH,1,0.0001,2000,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278752,ETH,1,0.0001,2000,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278753,ETH,1,0.0001,2100,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278754,ETH,1,0.0001,2100,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-2150-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.7061E+12,290114,ETH,1,0.0001,2150,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,24/1/2024 12:12,23/2/2024 8:00,,
ETH-23FEB24-2150-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.7061E+12,290115,ETH,1,0.0001,2150,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,24/1/2024 12:12,23/2/2024 8:00,,
ETH-23FEB24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1.70073E+12,278755,ETH,1,0.0001,2200,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
ETH-23FEB24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1.70073E+12,278756,ETH,1,0.0001,2200,TRUE,1.70868E+12,reversed,0.0003,0.0003,option,FALSE,eth_usd,23/11/2023 8:01,23/2/2024 8:00,,
