Date,best_bid_amount,best_ask_amount,estimated_delivery_price,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,settlement_price,instrument_name,mark_price,index_price,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strike,expiration_date,dte,spot,option_type,mid_price,mark_price_usd,mid_price_usd,time
27/2/2024,56780.82,2,68.6,62.6,70.48,SYN.BTC-29FEB24,56823.7835,64.98,0.025,0.027,0,33.2,0.063,0.0019,0.0335,0.01972466,BTC-29FEB24-56000-C,0.0256,56780.82,open,1.70905E+12,1.59218,-280.25546,14.39536,0.00015,0.63846,88540.79,95.7,857.1429,0.0035,0.0335,56000,29/2/2024 16:00,1,56859.64,put,0.026,1455.606784,1478.35064,57:30.9
27/2/2024,56780.82,14.4,8.9,63.05,66.8,SYN.BTC-29FEB24,56828.0634,65.22,0.02,0.021,0,16.9,0.0575,0.0007,0.023,0.01552277,BTC-29FEB24-56500-C,0.0206,56780.82,open,1.70905E+12,1.40391,-296.06402,15.15014,0.00016,0.56093,20976.01,22.6,253.8462,0.0065,0.0275,56500,29/2/2024 16:00,1,56859.64,put,0.0205,1171.308584,1165.62262,57:30.9
27/2/2024,56780.82,61.9,39.2,62.95,68.52,SYN.BTC-29FEB24,56823.7835,65.85,0.0155,0.017,0,53.8,0.0525,0.0003,0.0175,0.01196298,BTC-29FEB24-57000-C,0.0163,56780.82,open,1.70905E+12,1.20769,-302.09257,15.31102,0.00016,0.48115,56714.02,77.8,548.1481,0.0027,0.023,57000,29/2/2024 16:00,1,56859.64,put,0.01625,926.812132,923.96915,57:30.9
27/2/2024,56780.82,68.2,70.8,63.66,69.38,SYN.BTC-29FEB24,56828.0634,66.46,0.012,0.0135,0,33.6,0.048,0.0001,0.016,0.0093535,BTC-29FEB24-57500-C,0.0127,56780.82,open,1.70905E+12,1.0205,-296.66149,14.89732,0.00015,0.40551,27647.34,46.1,661.9048,0.0021,0.019,57500,29/2/2024 16:00,1,56859.64,put,0.01275,722.117428,724.96041,57:30.9
27/2/2024,56780.82,35,18.7,66,70.06,SYN.BTC-29FEB24,56823.7835,67.62,0.0095,0.0105,0,65.5,0.044,0.0001,0.009,0.00714212,BTC-29FEB24-58000-C,0.0099,56780.82,open,1.70905E+12,0.84543,-283.6909,14.00289,0.00014,0.33532,51754.77,77.1,260,0.0025,0.016,58000,29/2/2024 16:00,1,56859.64,put,0.01,562.910436,568.5964,57:30.9
27/2/2024,56789.89,15,89.9,68.08,72.48,SYN.BTC-29FEB24,56828.0634,69.11,0.0075,0.0085,0,240.3,0.041,0.0001,0.007,0.00552705,BTC-29FEB24-58500-C,0.0077,56789.89,open,1.70905E+12,0.69492,-265.58645,12.82591,0.00013,0.2752,126946.51,309.5,218.1818,0.0022,0.012,58500,29/2/2024 16:00,1,56859.64,put,0.008,437.819228,454.87712,57:30.9
27/2/2024,56780.82,1.1,22.3,70.71,73.16,SYN.BTC-29FEB24,56823.7835,70.71,0.006,0.0065,0,13.2,0.0375,0.0001,0.0055,0.00430945,BTC-29FEB24-59000-C,0.006,56780.82,open,1.70905E+12,0.5637,-242.88371,11.46431,0.00011,0.22298,12411.53,34.4,400,0.0011,0.009,59000,29/2/2024 16:00,1,56859.64,put,0.00625,341.15784,355.37275,57:30.9
27/2/2024,56789.89,12.1,11.3,71.36,74.16,SYN.BTC-29FEB24,56828.0634,72.88,0.0045,0.005,0,2.9,0.0355,0.0001,0.006,0.0033549,BTC-29FEB24-59500-C,0.0048,56789.89,open,1.70905E+12,0.46053,-221.73211,10.15354,9.00E-05,0.18202,1087.63,2.9,66.6667,0.0036,0.0075,59500,29/2/2024 16:00,1,56859.64,put,0.00475,272.926272,270.08329,57:30.9
27/2/2024,56789.89,1.7,1.2,73.81,76.99,SYN.BTC-29FEB24,56828.0634,75.64,0.0036,0.0041,0,92.2,0.0335,0.0001,0.004,0.00263547,BTC-29FEB24-60000-C,0.0039,56789.89,open,1.70905E+12,0.37964,-203.05004,8.95933,8.00E-05,0.15001,24587.36,105.2,900,0.0004,0.006,60000,29/2/2024 16:00,1,56859.64,put,0.00385,221.752596,218.909614,57:30.9
27/2/2024,56789.89,2.6,43.3,75.52,79.91,SYN.BTC-29FEB24,56828.0634,77.02,0.0028,0.0034,0,0.3,0.031,0.0001,0.0033,0.00209397,BTC-29FEB24-60500-C,0.003,56789.89,open,1.70905E+12,0.30335,-170.49407,7.67549,7.00E-05,0.11976,41.77,0.3,57.1429,0.002,0.0033,60500,29/2/2024 16:00,1,56859.64,put,0.0031,170.57892,176.264884,57:30.9
27/2/2024,56789.89,12.5,6.9,77.4,81.67,SYN.BTC-29FEB24,56828.0634,79.3,0.0022,0.0027,0,14.4,0.0295,0.0001,0.0037,0.00166608,BTC-29FEB24-61000-C,0.0024,56789.89,open,1.70905E+12,0.24769,-137.30908,6.63222,6.00E-05,0.09775,1861.26,15.7,1133.3333,0.0003,0.0037,61000,29/2/2024 16:00,1,56859.64,put,0.00245,136.463136,139.306118,57:30.9
27/2/2024,56789.89,10.5,6.9,78.92,83.91,SYN.BTC-29FEB24,56828.0634,81.69,0.0017,0.0022,0,1.4,0.028,0.0001,0.0021,0.00134762,BTC-29FEB24-61500-C,0.002,56789.89,open,1.70905E+12,0.20366,-111.94182,5.73167,5.00E-05,0.08036,134.22,1.4,75,0.0012,0.0021,61500,29/2/2024 16:00,1,56859.64,put,0.00195,113.71928,110.876298,57:30.9
27/2/2024,56786.54,2,12.1,81.4,87.1,SYN.BTC-29FEB24,56837.2146,84.01,0.0014,0.0019,0,51,0.0265,0.0001,0.0032,0.00110094,BTC-29FEB24-62000-C,0.0016,56786.54,open,1.70905E+12,0.16849,-92.1166,4.95802,4.00E-05,0.06649,9443.25,107.2,966.6667,0.0003,0.0032,62000,29/2/2024 16:00,1,56859.64,put,0.00165,90.975424,93.818406,57:30.9
27/2/2024,56789.89,2.3,10.5,85.4,91.62,SYN.BTC-29FEB24,56828.0634,88.69,0.0009,0.0013,0,38,0.024,0.0001,0.001,0.00072509,BTC-29FEB24-63000-C,0.0011,56789.89,open,1.70905E+12,0.11555,-62.56384,3.67948,3.00E-05,0.04557,1669.3,40.1,150,0.0004,0.001,63000,29/2/2024 16:00,1,56859.64,put,0.0011,62.545604,62.545604,57:30.9
27/2/2024,56789.89,26,6.9,86.96,95.83,SYN.BTC-29FEB24,56828.0634,92.72,0.0005,0.0009,0,4.8,0.022,0.0001,0.0009,0.00053008,BTC-29FEB24-64000-C,0.0007,56789.89,open,1.70905E+12,0.07893,-42.2271,2.69536,2.00E-05,0.03112,171.61,4.8,125,0.0003,0.0015,64000,29/2/2024 16:00,1,56859.64,put,0.0007,39.801748,39.801748,57:30.9
27/2/2024,56789.89,32.9,6.9,89.56,99.1,SYN.BTC-29FEB24,56828.0634,96.47,0.0003,0.0006,0,140.5,0.02,0.0001,0.0008,0.00033231,BTC-29FEB24-65000-C,0.0005,56789.89,open,1.70905E+12,0.05408,-28.61641,1.96381,1.00E-05,0.02132,6163.79,166.1,100,0.0002,0.0012,65000,29/2/2024 16:00,1,56859.64,put,0.00045,28.42982,25.586838,57:30.9
27/2/2024,56789.89,35.1,1.9,93.23,102.15,SYN.BTC-29FEB24,56828.0634,99.9,0.0002,0.0004,0,4.2,0.018,0.0001,0.0008,0.00021878,BTC-29FEB24-66000-C,0.0003,56789.89,open,1.70905E+12,0.03701,-19.36298,1.42038,1.00E-05,0.01458,187.31,4.2,166.6667,0.0003,0.0008,66000,29/2/2024 16:00,1,56859.64,put,0.0003,17.057892,17.057892,57:30.9
27/2/2024,56789.89,26.1,1.5,93.6,106.61,SYN.BTC-29FEB24,56828.0634,101.67,0.0001,0.0003,0,8.4,0.016,0.0001,0.0006,0.00018608,BTC-29FEB24-67000-C,0.0002,56789.89,open,1.70905E+12,0.02315,-11.70378,0.94468,1.00E-05,0.00912,178.11,8.5,500,0.0001,0.0006,67000,29/2/2024 16:00,1,56859.64,put,0.0002,11.371928,11.371928,57:30.9
27/2/2024,56709.58,0,0,0,0,BTC-1MAR24,56772.25,146.59,0,0,0,0,0.3865,0.3465,nan,0.35928365,BTC-1MAR24-36000-C,0.3659,56709.58,open,1.70905E+12,2.63241,-0.57402,0.02091,0,0.99989,0,0,nan,nan,nan,36000,1/3/2024 16:00,2,56859.64,call,0,20804.94228,0,55:42.4
27/2/2024,56699.04,0,0,0,0,BTC-1MAR24,56776.25,146.59,0,0,0,0,0.3535,0.31,nan,0.3237254,BTC-1MAR24-38000-C,0.3307,56699.04,open,1.70905E+12,2.7768,-2.571,0.09364,0,0.99945,0,0,nan,nan,nan,38000,1/3/2024 16:00,2,56859.64,call,0,18803.48295,0,55:42.4
27/2/2024,56699.04,0,0,0,0,BTC-1MAR24,56776.25,143.99,0,0,0,0,0.3215,0.274,nan,0.28825245,BTC-1MAR24-40000-C,0.2955,56699.04,open,1.70905E+12,2.91753,-7.66481,0.2842,0,0.99817,0,0,nan,nan,nan,40000,1/3/2024 16:00,2,56859.64,call,0,16802.02362,0,55:42.4
27/2/2024,56709.58,0,0,0,0,BTC-1MAR24,56772.25,142.18,0,0,0,0,0.3055,0.2555,nan,0.27045937,BTC-1MAR24-41000-C,0.2779,56709.58,open,1.70905E+12,2.98522,-12.16503,0.4568,0,0.99691,0,0,nan,nan,nan,41000,1/3/2024 16:00,2,56859.64,call,0,15801.29396,0,55:42.4
27/2/2024,56709.58,0,0,0,0,BTC-1MAR24,56772.25,139.65,0,0,0,0.1,0.2895,0.2375,0.197,0.25264558,BTC-1MAR24-42000-C,0.2604,56709.58,open,1.70905E+12,3.05057,-18.01949,0.68888,0,0.99511,0,0,nan,nan,nan,42000,1/3/2024 16:00,2,56859.64,call,0,14806.25026,0,55:42.4
27/2/2024,56709.58,2,2,0,285.24,BTC-1MAR24,56772.25,130.48,0.23,0.256,0,4.2,0.272,0.2195,0.179,0.23487308,BTC-1MAR24-43000-C,0.2428,56709.58,open,1.70905E+12,3.12136,-18.52817,0.75813,0,0.99455,0,0,nan,nan,nan,43000,1/3/2024 16:00,2,56859.64,call,0.243,13805.52059,13816.89252,55:42.4
27/2/2024,56709.58,2,2,0,161.17,BTC-1MAR24,56772.25,127.65,0.224,0.2265,0,9.9,0.2565,0.201,0.1755,0.21717054,BTC-1MAR24-44000-C,0.2253,56709.58,open,1.70905E+12,3.18159,-26.67822,1.1158,0,0.99156,5611.86,0.6,0,0.1755,0.1755,44000,1/3/2024 16:00,2,56859.64,call,0.22525,12810.47689,12807.63391,55:42.4
27/2/2024,56709.58,2,2,0,151.01,BTC-1MAR24,56772.25,121.07,0.2065,0.209,0,174.1,0.2395,0.183,0.129,0.19949646,BTC-1MAR24-45000-C,0.2078,56709.58,open,1.70905E+12,3.24447,-31.4634,1.38744,0,0.98917,664.48,0.1,0,0.129,0.129,45000,1/3/2024 16:00,2,56859.64,call,0.20775,11815.43319,11812.59021,55:42.4
27/2/2024,56699.04,2,2,0,139.87,BTC-1MAR24,56776.25,114.56,0.189,0.1915,0,62.8,0.223,0.165,0.179,0.18177428,BTC-1MAR24-46000-C,0.1902,56699.04,open,1.70905E+12,3.30403,-37.18326,1.73281,1.00E-05,0.986,54470.37,5.5,1.1299,0.176,0.179,46000,1/3/2024 16:00,2,56859.64,call,0.19025,10814.70353,10817.54651,55:42.4
27/2/2024,56699.04,2,2,0,129.48,BTC-1MAR24,56776.25,108.6,0.1715,0.174,0,65.6,0.2065,0.147,0.1425,0.16417628,BTC-1MAR24-47000-C,0.1728,56699.04,open,1.70905E+12,3.35696,-45.19033,2.22159,1.00E-05,0.98129,398980.02,53,4.0146,0.1365,0.1425,47000,1/3/2024 16:00,2,56859.64,call,0.17275,9825.345792,9822.50281,55:42.4
27/2/2024,56699.04,2,3.8,0,124.78,BTC-1MAR24,56776.25,103.2,0.154,0.157,0,96.6,0.19,0.1285,0.151,0.14653195,BTC-1MAR24-48000-C,0.1554,56699.04,open,1.70905E+12,3.39973,-56.2994,2.91244,1.00E-05,0.97421,148002.96,18,42.4528,0.1055,0.151,48000,1/3/2024 16:00,2,56859.64,call,0.1555,8835.988056,8841.67402,55:42.4
27/2/2024,56709.58,2,2,0,114.06,BTC-1MAR24,56772.25,95.09,0.1365,0.1395,0,161.4,0.173,0.1105,0.1355,0.12897333,BTC-1MAR24-49000-C,0.1379,56709.58,open,1.70905E+12,3.44609,-62.19035,3.49168,2.00E-05,0.96792,259235.35,35,53.9773,0.088,0.1375,49000,1/3/2024 16:00,2,56859.64,call,0.138,7840.944356,7846.63032,55:42.4
27/2/2024,56709.58,2,2,0,102.58,BTC-1MAR24,56772.25,88.53,0.119,0.122,0,362.1,0.156,0.0925,0.122,0.11162852,BTC-1MAR24-50000-C,0.1207,56709.58,open,1.70905E+12,3.47206,-73.72595,4.44607,2.00E-05,0.95688,50659.45,9.3,39.4286,0.0875,0.122,50000,1/3/2024 16:00,2,56859.64,call,0.1205,6862.958548,6851.58662,55:42.4
27/2/2024,56709.58,2,2,46.88,98.84,BTC-1MAR24,56772.25,85.06,0.1105,0.1135,0,25,0.1475,0.0835,0.0325,0.10297048,BTC-1MAR24-50500-C,0.112,56709.58,open,1.70905E+12,3.47965,-79.66124,4.9999,2.00E-05,0.95009,6693.44,4,0,0.0325,0.0325,50500,1/3/2024 16:00,2,56859.64,call,0.112,6368.27968,6368.27968,55:42.4
27/2/2024,56709.58,2,2,60.07,94.76,BTC-1MAR24,56772.25,81.99,0.102,0.105,0,512.5,0.1395,0.0745,0.107,0.0944134,BTC-1MAR24-51000-C,0.1035,56709.58,open,1.70905E+12,3.47789,-87.5099,5.69847,3.00E-05,0.94112,209888.43,63.4,101.8868,0.053,0.1135,51000,1/3/2024 16:00,2,56859.64,call,0.1035,5884.97274,5884.97274,55:42.4
27/2/2024,56709.58,2,19.7,68,82.58,BTC-1MAR24,56776.22,78.8,0.094,0.0955,0,209.1,0.1315,0.0655,0.0985,0.08598308,BTC-1MAR24-51500-C,0.095,56709.58,open,1.70905E+12,3.46989,-95.49519,6.46966,3.00E-05,0.93069,134912.55,29,134.5238,0.042,0.102,51500,1/3/2024 16:00,2,56859.64,call,0.09475,5401.6658,5387.45089,55:42.4
27/2/2024,56699.04,1.3,2,71.98,86.22,BTC-1MAR24,56765.71,76.2,0.086,0.088,0,859.8,0.1235,0.0565,0.096,0.07768873,BTC-1MAR24-52000-C,0.0866,56699.04,open,1.70905E+12,3.44338,-106.91499,7.49129,4.00E-05,0.91594,2170221.08,856.3,204.7619,0.031,0.096,52000,1/3/2024 16:00,2,56859.64,call,0.087,4924.044824,4946.78868,55:42.4
27/2/2024,56699.04,2,19.7,67.07,77.32,BTC-1MAR24,56776.25,73.84,0.0775,0.079,0,274.9,0.1155,0.0475,0.086,0.06961528,BTC-1MAR24-52500-C,0.0784,56699.04,open,1.70905E+12,3.40406,-119.36131,8.63019,5.00E-05,0.89824,224818.68,87.8,237.2549,0.0255,0.086,52500,1/3/2024 16:00,2,56859.64,call,0.07825,4457.795776,4449.26683,55:42.4
27/2/2024,56701.47,2,19.7,64.04,75.81,BTC-1MAR24,56765.97,71.79,0.069,0.071,0,783.7,0.108,0.0395,0.079,0.0618544,BTC-1MAR24-53000-C,0.0704,56701.47,open,1.70905E+12,3.33962,-134.61171,10.01097,6.00E-05,0.87468,960072.79,557.2,276.1905,0.021,0.0815,53000,1/3/2024 16:00,2,56859.64,call,0.07,4002.918656,3980.1748,55:42.4
27/2/2024,56699.04,0.5,2,66.91,71.9,BTC-1MAR24,56776.25,70.06,0.062,0.063,0,323.9,0.1005,0.031,0.0635,0.0543037,BTC-1MAR24-53500-C,0.0626,56699.04,open,1.70905E+12,3.25536,-150.78963,11.49077,7.00E-05,0.8466,460908.31,185.4,273.5294,0.017,0.0745,53500,1/3/2024 16:00,2,56859.64,call,0.0625,3559.413464,3553.7275,55:42.4
27/2/2024,56701.47,2,2,64.17,72.83,BTC-1MAR24,56765.97,68.44,0.054,0.056,0,955.6,0.0935,0.0235,0.062,0.04712789,BTC-1MAR24-54000-C,0.0551,56701.47,open,1.70905E+12,3.1401,-168.14372,13.11723,8.00E-05,0.81132,1830759.73,923.8,376.9231,0.013,0.067,54000,1/3/2024 16:00,2,56859.64,call,0.055,3132.966164,3127.2802,55:42.4
27/2/2024,56701.47,2,19.7,63.8,69.59,BTC-1MAR24,56768.4,67.26,0.047,0.0485,0,284.1,0.087,0.0175,0.0515,0.04057181,BTC-1MAR24-54500-C,0.048,56701.47,open,1.70905E+12,2.99661,-185.87434,14.75393,9.00E-05,0.76965,210596.31,146.3,390.4762,0.0105,0.06,54500,1/3/2024 16:00,2,56859.64,call,0.04775,2729.26272,2715.04781,55:42.4
27/2/2024,56701.47,2,19.7,63.88,69.1,BTC-1MAR24,56765.97,66.6,0.0405,0.042,0,1211.4,0.0805,0.012,0.0465,0.03456866,BTC-1MAR24-55000-C,0.0414,56701.47,open,1.70905E+12,2.8185,-203.79895,16.33684,0.0001,0.72017,753136.31,515.4,481.25,0.008,0.0465,55000,1/3/2024 16:00,2,56859.64,call,0.04125,2353.989096,2345.46015,55:42.4
27/2/2024,56701.47,5.9,8,63.85,68.67,BTC-1MAR24,56765.97,66.3,0.0345,0.036,0,15.3,0.0745,0.008,0.0355,0.02896796,BTC-1MAR24-55500-C,0.0354,56701.47,open,1.70905E+12,2.61436,-219.64677,17.68621,0.00011,0.66499,31607.46,16.7,144.8276,0.0145,0.043,55500,1/3/2024 16:00,2,56859.64,call,0.03525,2012.831256,2004.30231,55:42.4
27/2/2024,56701.47,57.2,10.9,63.71,68.27,BTC-1MAR24,56765.97,66.14,0.029,0.0305,0,1143.2,0.069,0.0047,0.033,0.0241935,BTC-1MAR24-56000-C,0.0299,56701.47,open,1.70905E+12,2.39147,-231.42165,18.68145,0.00012,0.60583,1831832.22,1336.9,560,0.0046,0.0395,56000,1/3/2024 16:00,2,56859.64,call,0.02975,1700.103236,1691.57429,55:42.4
27/2/2024,56701.47,0.5,17.7,64.87,67.82,BTC-1MAR24,56765.97,65.85,0.0245,0.0255,0,91.4,0.0635,0.0027,0.027,0.01991665,BTC-1MAR24-56500-C,0.0249,56701.47,open,1.70905E+12,2.15708,-237.4033,19.24687,0.00012,0.54441,236106.54,189.4,157.1429,0.0105,0.0315,56500,1/3/2024 16:00,2,56859.64,call,0.025,1415.805036,1421.491,55:42.4
27/2/2024,56701.47,22.5,25.6,64.36,67.29,BTC-1MAR24,56765.97,65.76,0.02,0.021,0,144.5,0.0585,0.0014,0.023,0.01608839,BTC-1MAR24-57000-C,0.0206,56701.47,open,1.70905E+12,1.91621,-238.29432,19.34735,0.00012,0.48204,242307.93,205,35.2941,0.0165,0.0295,57000,1/3/2024 16:00,2,56859.64,call,0.0205,1171.308584,1165.62262,55:42.4
27/2/2024,56701.47,86.4,45.8,63.67,68.15,BTC-1MAR24,56765.97,65.79,0.016,0.0175,0,59.5,0.054,0.0007,0.0215,0.01300246,BTC-1MAR24-57500-C,0.0168,56701.47,open,1.70905E+12,1.67701,-233.91625,18.98264,0.00012,0.42065,67966.24,61.8,34.375,0.013,0.0245,57500,1/3/2024 16:00,2,56859.64,call,0.01675,955.241952,952.39897,55:42.4
27/2/2024,56701.47,87.7,0.8,64.37,65.93,BTC-1MAR24,56765.97,65.97,0.013,0.0135,0,1065.1,0.0495,0.0001,0.015,0.01039282,BTC-1MAR24-58000-C,0.0136,56701.47,open,1.70905E+12,1.44697,-224.84375,18.19713,0.00012,0.36204,990949.68,1360.4,689.4737,0.0019,0.0215,58000,1/3/2024 16:00,2,56859.64,call,0.01325,773.291104,753.39023,55:42.4
27/2/2024,56701.47,62.7,30.6,65.14,68.46,BTC-1MAR24,56765.97,66.57,0.0105,0.0115,0,11.7,0.0455,0.0001,0.0125,nan,BTC-1MAR24-58500-C,0.011,56701.47,open,1.70905E+12,1.2354,-213.08465,17.09039,0.00011,0.3085,9531.52,11.7,-16.6667,0.0125,0.0165,58500,1/3/2024 16:00,2,56859.64,call,0.011,625.45604,625.45604,55:42.4
27/2/2024,56701.47,15.5,17.9,68.25,70.46,BTC-1MAR24,56765.97,69.1,0.0055,0.006,0,1209.1,0.0365,0.0001,0.008,0.00417266,BTC-1MAR24-60000-C,0.0057,56701.47,open,1.70905E+12,0.73164,-165.97292,12.8235,8.00E-05,0.18192,357625.68,923.5,900,0.0008,0.0105,60000,1/3/2024 16:00,2,56859.64,call,0.00575,324.099948,326.94293,55:42.4
27/2/2024,56701.47,19,25.8,72.81,76.45,BTC-1MAR24,56765.97,74.34,0.0023,0.0028,0,642,0.028,0.0001,0.0026,0.00174392,BTC-1MAR24-62000-C,0.0025,56701.47,open,1.70905E+12,0.35343,-107.61975,7.72867,4.00E-05,0.08764,64919.59,412.1,271.4286,0.0005,0.0055,62000,1/3/2024 16:00,2,56859.64,call,0.00255,142.1491,144.992082,55:42.4
27/2/2024,56698.36,19,0.1,79.15,81.68,BTC-1MAR24,56766.22,80.97,0.0011,0.0013,0,482.2,0.023,0.0001,0.0015,0.0007904,BTC-1MAR24-64000-C,0.0012,56698.36,open,1.70905E+12,0.18084,-69.5384,4.58511,2.00E-05,0.0448,28257.33,432.9,650,0.0002,0.0024,64000,1/3/2024 16:00,2,56859.64,call,0.0012,68.231568,68.231568,55:42.4
27/2/2024,56749.38,28,28,0,342.94,BTC-1MAR24,56831.42,146.59,0.359,0.3725,0,0,0.387,0.347,nan,0.35928365,BTC-1MAR24-36000-C,0.3665,56749.38,open,1.70905E+12,2.63174,-0.55633,0.02026,0,0.99989,0,0,nan,nan,nan,36000,1/3/2024 16:00,2,56859.64,put,0.36575,20839.05806,20796.41333,57:22.4
27/2/2024,56757.09,28.4,28.1,0,316.89,BTC-1MAR24,56829.22,146.59,0.324,0.338,0,0,0.3545,0.311,nan,0.3237254,BTC-1MAR24-38000-C,0.3314,56757.09,open,1.70905E+12,2.77614,-2.50854,0.09134,0,0.99947,0,0,nan,nan,nan,38000,1/3/2024 16:00,2,56859.64,put,0.331,18843.2847,18820.54084,57:22.4
27/2/2024,56757.09,22.9,27.1,0,285.54,BTC-1MAR24,56829.22,143.99,0.2865,0.303,0,0,0.322,0.2745,nan,0.28825245,BTC-1MAR24-40000-C,0.2962,56757.09,open,1.70905E+12,2.91696,-7.49781,0.27793,0,0.99821,0,0,nan,nan,nan,40000,1/3/2024 16:00,2,56859.64,put,0.29475,16841.82537,16759.37889,57:22.4
27/2/2024,56757.09,25.9,10.1,0,216.64,BTC-1MAR24,56829.22,142.18,0.271,0.281,0,0,0.3065,0.2565,nan,0.27045937,BTC-1MAR24-41000-C,0.2787,56757.09,open,1.70905E+12,2.98477,-11.89532,0.44655,0,0.99699,0,0,nan,nan,nan,41000,1/3/2024 16:00,2,56859.64,put,0.276,15846.78167,15693.26064,57:22.4
27/2/2024,56757.09,25.7,25.6,0,250.53,BTC-1MAR24,56829.22,139.36,0.2535,0.2675,0,0.1,0.2905,0.2385,0.197,0.25264558,BTC-1MAR24-42000-C,0.2612,56757.09,open,1.70905E+12,3.0506,-17.36461,0.66506,0,0.9953,0,0,nan,nan,nan,42000,1/3/2024 16:00,2,56859.64,put,0.2605,14851.73797,14811.93622,57:22.4
27/2/2024,56757.09,2,2,0,231.32,BTC-1MAR24,56829.22,130.05,0.236,0.2495,0,4.2,0.273,0.2205,0.179,0.23487308,BTC-1MAR24-43000-C,0.2436,56757.09,open,1.70905E+12,3.12168,-17.68391,0.72579,0,0.99481,0,0,nan,nan,nan,43000,1/3/2024 16:00,2,56859.64,put,0.24275,13851.0083,13802.67761,57:22.4
27/2/2024,56757.09,2,2,0,156.29,BTC-1MAR24,56829.22,127.22,0.225,0.227,0,9.9,0.257,0.202,0.1755,0.21717054,BTC-1MAR24-44000-C,0.2261,56757.09,open,1.70905E+12,3.18241,-25.5362,1.0714,0,0.99195,5611.86,0.6,0,0.1755,0.1755,44000,1/3/2024 16:00,2,56859.64,put,0.226,12855.9646,12850.27864,57:22.4
27/2/2024,56757.09,2,2,0,146.36,BTC-1MAR24,56829.22,120.35,0.2075,0.2095,0,174.1,0.24,0.184,0.129,0.19949646,BTC-1MAR24-45000-C,0.2086,56757.09,open,1.70905E+12,3.24638,-29.68309,1.31642,0,0.98981,664.48,0.1,0,0.129,0.129,45000,1/3/2024 16:00,2,56859.64,put,0.2085,11860.9209,11855.23494,57:22.4
27/2/2024,56757.09,2,2,0,136.29,BTC-1MAR24,56829.22,113.95,0.19,0.192,0,62.8,0.2235,0.166,0.179,0.18177428,BTC-1MAR24-46000-C,0.1911,56757.09,open,1.70905E+12,3.30632,-35.32969,1.6549,1.00E-05,0.98674,54470.37,5.5,1.1299,0.176,0.179,46000,1/3/2024 16:00,2,56859.64,put,0.191,10865.8772,10860.19124,57:22.4
27/2/2024,56757.09,14.8,2,0,126.08,BTC-1MAR24,56829.22,108.17,0.1715,0.1745,0,65.6,0.207,0.1475,0.1425,0.16417628,BTC-1MAR24-47000-C,0.1736,56757.09,open,1.70905E+12,3.35956,-43.37196,2.14012,1.00E-05,0.98211,398980.02,53,4.0146,0.1365,0.1425,47000,1/3/2024 16:00,2,56859.64,put,0.173,9870.833504,9836.71772,57:22.4
27/2/2024,56757.09,13.1,2,0,115.72,BTC-1MAR24,56829.22,102.68,0.154,0.157,0,96.6,0.1905,0.1295,0.151,0.14653195,BTC-1MAR24-48000-C,0.1562,56757.09,open,1.70905E+12,3.40393,-53.88064,2.80085,1.00E-05,0.97541,148002.96,18,42.4528,0.1055,0.151,48000,1/3/2024 16:00,2,56859.64,put,0.1555,8881.475768,8841.67402,57:22.4
27/2/2024,56757.09,13.7,12.5,0,116.01,BTC-1MAR24,56829.22,94.66,0.1365,0.1405,0,161.4,0.1735,0.1115,0.1355,0.12897333,BTC-1MAR24-49000-C,0.1388,56757.09,open,1.70905E+12,3.45139,-59.62523,3.3622,2.00E-05,0.96939,259235.35,35,53.9773,0.088,0.1375,49000,1/3/2024 16:00,2,56859.64,put,0.1385,7892.118032,7875.06014,57:22.4
27/2/2024,56751.68,3.7,2,0,100.73,BTC-1MAR24,56821.43,88.21,0.1195,0.1225,0,362.1,0.1565,0.093,0.122,0.11162852,BTC-1MAR24-50000-C,0.1214,56751.68,open,1.70905E+12,3.47789,-71.3201,4.3156,2.00E-05,0.95848,50659.45,9.3,39.4286,0.0875,0.122,50000,1/3/2024 16:00,2,56859.64,put,0.121,6902.760296,6880.01644,57:22.4
27/2/2024,56757.09,12.1,2,0,96.2,BTC-1MAR24,56829.22,84.68,0.1105,0.114,0,25,0.1485,0.0845,0.0325,0.10297048,BTC-1MAR24-50500-C,0.1129,56757.09,open,1.70905E+12,3.48776,-76.66868,4.83237,2.00E-05,0.95223,6693.44,4,0,0.0325,0.0325,50500,1/3/2024 16:00,2,56859.64,put,0.11225,6419.453356,6382.49459,57:22.4
27/2/2024,56757.09,11.7,2,0,92.36,BTC-1MAR24,56829.22,81.6,0.102,0.1055,0,512.5,0.14,0.075,0.107,0.0944134,BTC-1MAR24-51000-C,0.1043,56757.09,open,1.70905E+12,3.48753,-84.27006,5.51211,3.00E-05,0.94362,209888.43,63.4,101.8868,0.053,0.1135,51000,1/3/2024 16:00,2,56859.64,put,0.10375,5930.460452,5899.18765,57:22.4
