instrument_name,tick_size_steps,quote_currency,min_trade_amount,expiration_timestamp,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,creation_timestamp,instrument_id,base_currency,contract_size,tick_size,instrument_type,taker_commission,maker_commission,strike,is_active,kind,rfq,price_index,creation_date,expiration_date
ETH-6FEB24-2650-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,call,1706947260000,291482,ETH,1.0,0.0001,reversed,0.0003,0.0003,2650.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-6FEB24-2650-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,put,1706947260000,291483,ETH,1.0,0.0001,reversed,0.0003,0.0003,2650.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-6FEB24-2700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,call,1706947260000,291484,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-6FEB24-2700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,put,1706947260000,291485,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-6FEB24-2750-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,call,1706947260000,291486,ETH,1.0,0.0001,reversed,0.0003,0.0003,2750.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-6FEB24-2750-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,put,1706947260000,291487,ETH,1.0,0.0001,reversed,0.0003,0.0003,2750.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-6FEB24-2800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,call,1706947260000,291488,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-6FEB24-2800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707206400000,USD,day,ETH,0.0001,250,0.0003,put,1706947260000,291489,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-02-03 08:01:00,2024-02-06 08:00:00
ETH-7FEB24-1950-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291623,ETH,1.0,0.0001,reversed,0.0003,0.0003,1950.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-1950-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291624,ETH,1.0,0.0001,reversed,0.0003,0.0003,1950.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291625,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291626,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2050-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291627,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2050-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291628,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291629,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291630,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2150-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291631,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2150-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291632,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2175-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291633,ETH,1.0,0.0001,reversed,0.0003,0.0003,2175.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2175-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291634,ETH,1.0,0.0001,reversed,0.0003,0.0003,2175.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291635,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291636,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2225-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291637,ETH,1.0,0.0001,reversed,0.0003,0.0003,2225.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2225-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291638,ETH,1.0,0.0001,reversed,0.0003,0.0003,2225.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2250-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291639,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2250-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291640,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2275-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291641,ETH,1.0,0.0001,reversed,0.0003,0.0003,2275.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2275-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291642,ETH,1.0,0.0001,reversed,0.0003,0.0003,2275.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291643,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291644,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2325-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291645,ETH,1.0,0.0001,reversed,0.0003,0.0003,2325.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2325-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291646,ETH,1.0,0.0001,reversed,0.0003,0.0003,2325.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2350-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291647,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2350-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291648,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2375-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291649,ETH,1.0,0.0001,reversed,0.0003,0.0003,2375.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2375-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291650,ETH,1.0,0.0001,reversed,0.0003,0.0003,2375.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291651,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291652,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2425-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291653,ETH,1.0,0.0001,reversed,0.0003,0.0003,2425.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2425-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291654,ETH,1.0,0.0001,reversed,0.0003,0.0003,2425.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2450-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291655,ETH,1.0,0.0001,reversed,0.0003,0.0003,2450.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2450-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291656,ETH,1.0,0.0001,reversed,0.0003,0.0003,2450.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2475-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291657,ETH,1.0,0.0001,reversed,0.0003,0.0003,2475.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2475-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291658,ETH,1.0,0.0001,reversed,0.0003,0.0003,2475.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291659,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291660,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2550-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291661,ETH,1.0,0.0001,reversed,0.0003,0.0003,2550.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2550-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291662,ETH,1.0,0.0001,reversed,0.0003,0.0003,2550.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291663,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291664,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2650-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291665,ETH,1.0,0.0001,reversed,0.0003,0.0003,2650.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2650-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291666,ETH,1.0,0.0001,reversed,0.0003,0.0003,2650.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291667,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291668,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2750-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291669,ETH,1.0,0.0001,reversed,0.0003,0.0003,2750.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2750-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291670,ETH,1.0,0.0001,reversed,0.0003,0.0003,2750.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,call,1707033660000,291671,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-7FEB24-2800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707292800000,USD,day,ETH,0.0001,250,0.0003,put,1707033660000,291672,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-02-04 08:01:00,2024-02-07 08:00:00
ETH-9FEB24-1800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705580640000,289193,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2024-01-18 12:24:00,2024-02-09 08:00:00
ETH-9FEB24-1800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705580640000,289194,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2024-01-18 12:24:00,2024-02-09 08:00:00
ETH-9FEB24-1900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1706019720000,289961,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2024-01-23 14:22:00,2024-02-09 08:00:00
ETH-9FEB24-1900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1706019720000,289962,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2024-01-23 14:22:00,2024-02-09 08:00:00
ETH-9FEB24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289150,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289151,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2050-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1706018700000,289953,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-01-23 14:05:00,2024-02-09 08:00:00
ETH-9FEB24-2050-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1706018700000,289954,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-01-23 14:05:00,2024-02-09 08:00:00
ETH-9FEB24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705607700000,289209,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-18 19:55:00,2024-02-09 08:00:00
ETH-9FEB24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705607700000,289210,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-18 19:55:00,2024-02-09 08:00:00
ETH-9FEB24-2150-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1706014260000,289932,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-23 12:51:00,2024-02-09 08:00:00
ETH-9FEB24-2150-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1706014260000,289933,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-23 12:51:00,2024-02-09 08:00:00
ETH-9FEB24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289152,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289153,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2250-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705930740000,289833,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-01-22 13:39:00,2024-02-09 08:00:00
ETH-9FEB24-2250-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705930740000,289834,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-01-22 13:39:00,2024-02-09 08:00:00
ETH-9FEB24-2300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289154,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289155,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2350-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705588740000,289200,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-01-18 14:39:00,2024-02-09 08:00:00
ETH-9FEB24-2350-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705588740000,289201,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-01-18 14:39:00,2024-02-09 08:00:00
ETH-9FEB24-2400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289156,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289157,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2450-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289158,ETH,1.0,0.0001,reversed,0.0003,0.0003,2450.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2450-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289159,ETH,1.0,0.0001,reversed,0.0003,0.0003,2450.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289160,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289161,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2550-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289162,ETH,1.0,0.0001,reversed,0.0003,0.0003,2550.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2550-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289163,ETH,1.0,0.0001,reversed,0.0003,0.0003,2550.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289164,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289165,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
