instrument_name,tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,expiration_timestamp,creation_timestamp,instrument_id,base_currency,contract_size,tick_size,instrument_type,taker_commission,maker_commission,strike,is_active,kind,rfq,price_index,creation_date,expiration_date,Date,Time
ETH-29MAR24-1500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252548,ETH,1.0,0.0001,reversed,0.0003,0.0003,1500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252549,ETH,1.0,0.0001,reversed,0.0003,0.0003,1500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252550,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252551,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252552,ETH,1.0,0.0001,reversed,0.0003,0.0003,1700.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252553,ETH,1.0,0.0001,reversed,0.0003,0.0003,1700.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252554,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252555,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252556,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-1900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252557,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252558,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252559,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252560,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252561,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252562,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252563,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1681188780000,253372,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2023-04-11 04:53:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1681188780000,253373,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2023-04-11 04:53:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252564,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252565,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680206940000,252620,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2023-03-30 20:09:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680206940000,252621,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2023-03-30 20:09:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680620940000,252978,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2023-04-04 15:09:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680620940000,252979,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2023-04-04 15:09:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1704929220000,287582,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-01-10 23:27:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1704929220000,287583,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-01-10 23:27:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1681420140000,253710,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2023-04-13 21:09:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1681420140000,253711,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2023-04-13 21:09:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1705073460000,288155,ETH,1.0,0.0001,reversed,0.0003,0.0003,2900.0,True,option,False,eth_usd,2024-01-12 15:31:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-2900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1705073460000,288156,ETH,1.0,0.0001,reversed,0.0003,0.0003,2900.0,True,option,False,eth_usd,2024-01-12 15:31:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252566,ETH,1.0,0.0001,reversed,0.0003,0.0003,3000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252567,ETH,1.0,0.0001,reversed,0.0003,0.0003,3000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1705056136000,288127,ETH,1.0,0.0001,reversed,0.0003,0.0003,3100.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1705056136000,288128,ETH,1.0,0.0001,reversed,0.0003,0.0003,3100.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1705056136000,288129,ETH,1.0,0.0001,reversed,0.0003,0.0003,3200.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1705056136000,288130,ETH,1.0,0.0001,reversed,0.0003,0.0003,3200.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1705056136000,288131,ETH,1.0,0.0001,reversed,0.0003,0.0003,3300.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1705056136000,288132,ETH,1.0,0.0001,reversed,0.0003,0.0003,3300.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1705056136000,288133,ETH,1.0,0.0001,reversed,0.0003,0.0003,3400.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1705056136000,288134,ETH,1.0,0.0001,reversed,0.0003,0.0003,3400.0,True,option,False,eth_usd,2024-01-12 10:42:16,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252568,ETH,1.0,0.0001,reversed,0.0003,0.0003,3500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-3500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252569,ETH,1.0,0.0001,reversed,0.0003,0.0003,3500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-4000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252570,ETH,1.0,0.0001,reversed,0.0003,0.0003,4000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-4000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252571,ETH,1.0,0.0001,reversed,0.0003,0.0003,4000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-4500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252572,ETH,1.0,0.0001,reversed,0.0003,0.0003,4500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-4500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252573,ETH,1.0,0.0001,reversed,0.0003,0.0003,4500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-5000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252574,ETH,1.0,0.0001,reversed,0.0003,0.0003,5000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-5000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252575,ETH,1.0,0.0001,reversed,0.0003,0.0003,5000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-5500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252576,ETH,1.0,0.0001,reversed,0.0003,0.0003,5500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-5500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252577,ETH,1.0,0.0001,reversed,0.0003,0.0003,5500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-6000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252578,ETH,1.0,0.0001,reversed,0.0003,0.0003,6000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-6000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252579,ETH,1.0,0.0001,reversed,0.0003,0.0003,6000.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-6500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1680163260000,252580,ETH,1.0,0.0001,reversed,0.0003,0.0003,6500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-6500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1680163260000,252581,ETH,1.0,0.0001,reversed,0.0003,0.0003,6500.0,True,option,False,eth_usd,2023-03-30 08:01:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-7000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1681376040000,253675,ETH,1.0,0.0001,reversed,0.0003,0.0003,7000.0,True,option,False,eth_usd,2023-04-13 08:54:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-7000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1681376040000,253676,ETH,1.0,0.0001,reversed,0.0003,0.0003,7000.0,True,option,False,eth_usd,2023-04-13 08:54:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-7500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1711699200000,1681432800000,253722,ETH,1.0,0.0001,reversed,0.0003,0.0003,7500.0,True,option,False,eth_usd,2023-04-14 00:40:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-29MAR24-7500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1711699200000,1681432800000,253723,ETH,1.0,0.0001,reversed,0.0003,0.0003,7500.0,True,option,False,eth_usd,2023-04-14 00:40:00,2024-03-29 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289036,ETH,1.0,0.0001,reversed,0.0003,0.0003,1400.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289037,ETH,1.0,0.0001,reversed,0.0003,0.0003,1400.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289038,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289039,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1706190240000,290296,ETH,1.0,0.0001,reversed,0.0003,0.0003,1700.0,True,option,False,eth_usd,2024-01-25 13:44:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1706190240000,290297,ETH,1.0,0.0001,reversed,0.0003,0.0003,1700.0,True,option,False,eth_usd,2024-01-25 13:44:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289040,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289041,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705611000000,289223,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2024-01-18 20:50:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-1900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705611000000,289224,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2024-01-18 20:50:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289042,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289043,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289044,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289045,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289046,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289047,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289048,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289049,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289050,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289051,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,call,1714118400000,1705564860000,289052,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
ETH-26APR24-2500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,month,ETH,0.0001,250,0.0003,put,1714118400000,1705564860000,289053,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-04-26 08:00:00,2024-02-08,20:10:29.280398
